-1.467616846375413391e-02
-1.500542550191566633e-02
-5.059698119570466002e-03
-2.288953337828964277e-02
-4.661378407248363380e-03
-4.258041860782904760e-03
-4.758470113952773320e-03
-7.756088364150959345e-04
-4.449075947927760843e-03
-1.675283260415394557e-04
-3.360881370611975595e-03
2.630061001004573105e-03
-9.954028727971952432e-04
2.316161061450747877e-03
-5.447208505040347475e-03
4.520035784634434187e-03
-2.825093935066347360e-04
-6.771944443594797407e-03
4.501571292450756538e-04
5.216849903928478908e-03
